,id,startTime,messageTime,sportType,matchState,participants,status,marketCount,group,markets,eventType,updatesCount,displayInfo,score,gameClock,eventReferences,eventDetails,sportCurrentGameState,lastModifiedTime,eventTags,aggregatedEventPoints,eventMetadata
0,814989,2024-05-29T09:00:00Z,2024-05-29T12:41:41.185Z,TENNIS,INTERRUPTED,"[{'id': 71233, 'name': 'Kato M / Kichenok N', 'position': 'HOME', 'abbreviation': 'KKI'}, {'id': 39274, 'name': 'Saville D / Tomljanovic A', 'position': 'AWAY', 'abbreviation': 'STO'}]",RUNNING,1,"{'id': 54, 'name': 'French Open Women Doubles', 'parentGroup': {'id': 55, 'name': 'WTA', 'parentGroup': {'id': 21, 'name': 'Tennis'}}}","[{'id': 'a85a5cf8-6f94-3d07-baa4-d44f48fc0e9d', 'name': 'Moneyline', 'type': 'standard', 'parameters': [], 'status': 'OPEN', 'mostBalancedLine': True, 'sgpEligable': False, 'outcomes': [{'id': '047fad12-af4d-397a-bb30-e42ba15c96b6', 'name': 'Kato M / Kichenok N', 'isTraded': True, 'formatDecimal': 1.17, 'formatAmerican': '-556', 'status': 'ONGOING', 'trueOdds': 1.179856115}, {'id': '0fe14f6a-3c54-3be6-a01f-bb25cac87ede', 'name': 'Saville D / Tomljanovic A', 'isTraded': True, 'formatDecimal': 4.0, 'formatAmerican': '300', 'status': 'ONGOING', 'trueOdds': 4.0}]}]",MATCH,227,{},"{'total': {'home': {'sets': 0, 'games': 5, 'points': '0'}, 'away': {'sets': 0, 'games': 2, 'points': '0'}}, 'sections': [{'section': 1, 'home': {'sets': 0, 'games': 5, 'points': '0'}, 'away': {'sets': 0, 'games': 2, 'points': '0'}}]}","{'clockType': 'SECTIONS', 'eventState': 'INTERRUPTED', 'sectionNumber': 1, 'techDisplayName': 'SET', 'activeParticipant': 'HOME', 'firstServer': 'AWAY'}","[{'providerId': '81', 'eventId': '53829897863524352'}, {'providerId': '84', 'eventId': '53829897863524352'}, {'providerId': '90', 'eventId': '50346431'}, {'providerId': '92', 'eventId': '50346431'}, {'providerId': '102', 'eventId': '50346431'}, {'providerId': '103', 'eventId': '53829897863524352'}, {'providerId': '106', 'eventId': '53829897863524352'}]","{'subgroupNameKey': 'French Open Women Doubles, Round_of_64', 'best_of_sets': '3', 'block_cashout': 'false', 'activeParticipant': 'HOME', 'subgroupIdKey': '141672'}","{'updatedAt': '0', 'netSportCurrentGameState': {'firstServer': 2, 'currentServer': 1, 'homeFullScore': 0, 'awayFullScore': 0}}",2024-05-29T12:41:41.317Z,"['awayParticipantStateLocation:UNKNOWN', 'venueStateLocation:OTHER', 'homeParticipantStateLocation:UNKNOWN', 'isTradedLive']",,
1,814942,2024-05-29T09:00:00Z,2024-05-29T12:40:31.053Z,TENNIS,INTERRUPTED,"[{'id': 15281, 'name': 'Linette M / Pera B', 'position': 'HOME', 'abbreviation': 'LPE'}, {'id': 36677, 'name': 'Moratelli A / Rosatello C', 'position': 'AWAY', 'abbreviation': 'MRO'}]",RUNNING,1,"{'id': 54, 'name': 'French Open Women Doubles', 'parentGroup': {'id': 55, 'name': 'WTA', 'parentGroup': {'id': 21, 'name': 'Tennis'}}}","[{'id': 'b6bd43eb-11e4-30fb-8ade-34cd08f93ac9', 'name': 'Moneyline', 'type': 'standard', 'parameters': [], 'status': 'OPEN', 'mostBalancedLine': True, 'sgpEligable': False, 'outcomes': [{'id': '959f21b6-ef96-33e7-96fb-3e658d563e71', 'name': 'Linette M / Pera B', 'isTraded': True, 'formatDecimal': 1.3, 'formatAmerican': '-333', 'status': 'ONGOING', 'trueOdds': 1.3003003}, {'id': '1dbb2673-d95f-3ca3-8bff-7c8e66407140', 'name': 'Moratelli A / Rosatello C', 'isTraded': True, 'formatDecimal': 3.1, 'formatAmerican': '210', 'status': 'ONGOING', 'trueOdds': 3.1}]}]",MATCH,156,{},"{'total': {'home': {'sets': 0, 'games': 4, 'points': '0'}, 'away': {'sets': 0, 'games': 3, 'points': '0'}}, 'sections': [{'section': 1, 'home': {'sets': 0, 'games': 4, 'points': '0'}, 'away': {'sets': 0, 'games': 3, 'points': '0'}}]}","{'clockType': 'SECTIONS', 'eventState': 'INTERRUPTED', 'sectionNumber': 1, 'techDisplayName': 'SET', 'activeParticipant': 'AWAY', 'firstServer': 'HOME'}","[{'providerId': '81', 'eventId': '53778582104928256'}, {'providerId': '84', 'eventId': '53778582104928256'}, {'providerId': '90', 'eventId': '50346477'}, {'providerId': '92', 'eventId': '50346477'}, {'providerId': '102', 'eventId': '50346477'}, {'providerId': '103', 'eventId': '53778582104928256'}, {'providerId': '104', 'eventId': '53778582104928256'}, {'providerId': '106', 'eventId': '53778582104928256'}]","{'subgroupNameKey': 'French Open Women Doubles, Round_of_64', 'best_of_sets': '3', 'block_cashout': 'false', 'activeParticipant': 'AWAY', 'subgroupIdKey': '141672'}","{'updatedAt': '0', 'netSportCurrentGameState': {'firstServer': 1, 'currentServer': 2, 'homeFullScore': 0, 'awayFullScore': 0}}",2024-05-29T12:40:31.185Z,"['awayParticipantStateLocation:UNKNOWN', 'venueStateLocation:OTHER', 'homeParticipantStateLocation:UNKNOWN', 'isTradedLive']",,
2,814918,2024-05-29T09:05:00Z,2024-05-29T12:42:01.969Z,TENNIS,INTERRUPTED,"[{'id': 86144, 'name': 'Jacquemot E / Tan H', 'position': 'HOME', 'abbreviation': 'JTA'}, {'id': 30924, 'name': 'Mihalikova T / Noskova L', 'position': 'AWAY', 'abbreviation': 'MNO'}]",RUNNING,1,"{'id': 54, 'name': 'French Open Women Doubles', 'parentGroup': {'id': 55, 'name': 'WTA', 'parentGroup': {'id': 21, 'name': 'Tennis'}}}","[{'id': 'c094645a-d6d3-3c59-bed9-0a0449f146b4', 'name': 'Moneyline', 'type': 'standard', 'parameters': [], 'status': 'OPEN', 'mostBalancedLine': True, 'sgpEligable': False, 'outcomes': [{'id': 'bcd947df-7613-36b5-9342-9b1973387538', 'name': 'Jacquemot E / Tan H', 'isTraded': True, 'formatDecimal': 4.6, 'formatAmerican': '360', 'status': 'ONGOING', 'trueOdds': 4.6}, {'id': '5c51d455-41c3-3de3-a408-1c9eb85f67f9', 'name': 'Mihalikova T / Noskova L', 'isTraded': True, 'formatDecimal': 1.14, 'formatAmerican': '-667', 'status': 'ONGOING', 'trueOdds': 1.149925037}]}]",MATCH,272,{},"{'total': {'home': {'sets': 0, 'games': 5, 'points': '0'}, 'away': {'sets': 0, 'games': 6, 'points': '0'}}, 'sections': [{'section': 1, 'home': {'sets': 0, 'games': 5, 'points': '0'}, 'away': {'sets': 0, 'games': 6, 'points': '0'}}]}","{'clockType': 'SECTIONS', 'eventState': 'INTERRUPTED', 'sectionNumber': 1, 'techDisplayName': 'SET', 'activeParticipant': 'AWAY', 'firstServer': 'HOME'}","[{'providerId': '81', 'eventId': '53778579857829888'}, {'providerId': '84', 'eventId': '53778579857829888'}, {'providerId': '90', 'eventId': '50346443'}, {'providerId': '92', 'eventId': '50346443'}, {'providerId': '102', 'eventId': '50346443'}, {'providerId': '103', 'eventId': '53778579857829888'}, {'providerId': '104', 'eventId': '53778579857829888'}, {'providerId': '106', 'eventId': '53778579857829888'}]","{'subgroupNameKey': 'French Open Women Doubles, Round_of_64', 'best_of_sets': '3', 'block_cashout': 'false', 'activeParticipant': 'AWAY', 'subgroupIdKey': '141672'}","{'updatedAt': '0', 'netSportCurrentGameState': {'firstServer': 1, 'currentServer': 2, 'homeFullScore': 0, 'awayFullScore': 0}}",2024-05-29T12:42:02.111Z,"['awayParticipantStateLocation:UNKNOWN', 'venueStateLocation:OTHER', 'homeParticipantStateLocation:UNKNOWN', 'isTradedLive']",,
3,814933,2024-05-29T09:10:00Z,2024-05-29T12:30:26.617Z,TENNIS,INTERRUPTED,"[{'id': 78469, 'name': 'Dolehide CA / Krawczyk D', 'position': 'HOME', 'abbreviation': 'DKR'}, {'id': 86146, 'name': 'Gracheva V / Lechemia E', 'position': 'AWAY', 'abbreviation': 'GLE'}]",RUNNING,1,"{'id': 54, 'name': 'French Open Women Doubles', 'parentGroup': {'id': 55, 'name': 'WTA', 'parentGroup': {'id': 21, 'name': 'Tennis'}}}","[{'id': 'a9bcf7d2-3489-3135-b0d6-a39c20246b59', 'name': 'Moneyline', 'type': 'standard', 'parameters': [], 'status': 'OPEN', 'mostBalancedLine': False, 'sgpEligable': False, 'outcomes': [{'id': 'e2b2afaf-dff9-3951-a3e1-1bde962e6f1d', 'name': 'Dolehide CA / Krawczyk D', 'isTraded': False, 'formatDecimal': 1.03, 'formatAmerican': '-3333', 'status': 'ONGOING', 'trueOdds': 1.030003}, {'id': 'd4206670-7896-3aed-8cfc-c0e05e59b32d', 'name': 'Gracheva V / Lechemia E', 'isTraded': True, 'formatDecimal': 11.0, 'formatAmerican': '1000', 'status': 'ONGOING', 'trueOdds': 11.0}]}]",MATCH,208,{},"{'total': {'home': {'sets': 1, 'games': 3, 'points': '0'}, 'away': {'sets': 0, 'games': 0, 'points': '0'}}, 'sections': [{'section': 1, 'home': {'sets': 1, 'games': 6, 'points': '0'}, 'away': {'sets': 0, 'games': 1, 'points': '0'}}, {'section': 2, 'home': {'sets': 1, 'games': 3, 'points': '0'}, 'away': {'sets': 0, 'games': 0, 'points': '0'}}]}","{'clockType': 'SECTIONS', 'eventState': 'INTERRUPTED', 'sectionNumber': 2, 'techDisplayName': 'SET', 'activeParticipant': 'HOME', 'firstServer': 'HOME'}","[{'providerId': '81', 'eventId': '53778579434205184'}, {'providerId': '84', 'eventId': '53778579434205184'}, {'providerId': '90', 'eventId': '50346455'}, {'providerId': '92', 'eventId': '50346455'}, {'providerId': '102', 'eventId': '50346455'}, {'providerId': '103', 'eventId': '53778579434205184'}, {'providerId': '104', 'eventId': '53778579434205184'}, {'providerId': '106', 'eventId': '53778579434205184'}]","{'subgroupNameKey': 'French Open Women Doubles, Round_of_64', 'best_of_sets': '3', 'block_cashout': 'false', 'activeParticipant': 'HOME', 'subgroupIdKey': '141672'}","{'updatedAt': '0', 'netSportCurrentGameState': {'firstServer': 1, 'currentServer': 1, 'homeFullScore': 0, 'awayFullScore': 0}}",2024-05-29T12:30:26.747Z,"['awayParticipantStateLocation:UNKNOWN', 'venueStateLocation:OTHER', 'homeParticipantStateLocation:UNKNOWN', 'isTradedLive']",,
